年份,年龄组,性别,人口_人,劳动参与率,就业率,覆盖率,缴费人数_人,情景,情景标签,来源或假设
2042,55-59,混合,563086.4,0.713,0.963,0.85,328632.0,高,乐观,男+女合计
2042,60-64,混合,562201.5,0.52,0.963,0.85,239298.8,高,乐观,男+女合计
2043,15-19,男,102257.1,0.22,0.963,0.85,18414.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,15-19,女,98010.8,0.1791,0.963,0.85,14371.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,20-24,男,138349.6,0.67,0.963,0.85,75874.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,20-24,女,133039.0,0.6088,0.963,0.85,66298.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,25-29,男,181086.9,0.955,0.963,0.85,141558.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,25-29,女,174631.8,0.8735,0.963,0.85,124865.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,30-34,男,198270.7,0.959,0.963,0.85,155640.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,30-34,女,192071.9,0.8574,0.963,0.85,134798.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,35-39,男,196965.7,0.94,0.963,0.85,151552.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,35-39,女,196102.1,0.8197,0.963,0.85,131583.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,40-44,男,217102.9,0.922,0.963,0.85,163848.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,40-44,女,214800.9,0.7812,0.963,0.85,137363.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,45-49,男,253106.7,0.93,0.963,0.85,192677.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,45-49,女,251337.8,0.7494,0.963,0.85,154169.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,50-54,男,269024.4,0.927,0.963,0.85,204134.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,50-54,女,277822.9,0.7105,0.963,0.85,161572.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,55-59,男,266271.2,0.8475,0.963,0.85,184718.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,55-59,女,295852.1,0.591,0.963,0.85,143121.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,60-64,男,255138.4,0.6795,0.963,0.85,141909.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,60-64,女,308661.9,0.3872,0.963,0.85,97839.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2043,15-19,混合,200267.9,0.2,0.963,0.85,32785.9,高,乐观,男+女合计
2043,20-24,混合,271388.6,0.64,0.963,0.85,142172.9,高,乐观,男+女合计
2043,25-29,混合,355718.7,0.915,0.963,0.85,266423.8,高,乐观,男+女合计
2043,30-34,混合,390342.6,0.909,0.963,0.85,290439.1,高,乐观,男+女合计
2043,35-39,混合,393067.8,0.88,0.963,0.85,283136.2,高,乐观,男+女合计
2043,40-44,混合,431903.8,0.852,0.963,0.85,301211.7,高,乐观,男+女合计
2043,45-49,混合,504444.5,0.84,0.963,0.85,346847.0,高,乐观,男+女合计
2043,50-54,混合,546847.3,0.817,0.963,0.85,365707.1,高,乐观,男+女合计
2043,55-59,混合,562123.3,0.7125,0.963,0.85,327839.8,高,乐观,男+女合计
2043,60-64,混合,563800.3,0.5195,0.963,0.85,239748.6,高,乐观,男+女合计
2044,15-19,男,102356.0,0.22,0.963,0.85,18432.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,15-19,女,98524.6,0.1792,0.963,0.85,14453.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,20-24,男,130142.2,0.67,0.963,0.85,71373.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,20-24,女,125262.3,0.6088,0.963,0.85,62425.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,25-29,男,176426.1,0.955,0.963,0.85,137915.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,25-29,女,170451.0,0.8736,0.963,0.85,121886.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,30-34,男,199972.0,0.959,0.963,0.85,156975.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,30-34,女,193804.8,0.8574,0.963,0.85,136018.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,35-39,男,199863.1,0.94,0.963,0.85,153782.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,35-39,女,197590.1,0.8193,0.963,0.85,132513.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,40-44,男,212352.0,0.922,0.963,0.85,160262.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,40-44,女,211939.6,0.7819,0.963,0.85,135640.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,45-49,男,247029.1,0.93,0.963,0.85,188051.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,45-49,女,244350.0,0.749,0.963,0.85,149812.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,50-54,男,269439.2,0.927,0.963,0.85,204449.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,50-54,女,275976.6,0.7096,0.963,0.85,160300.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,55-59,男,268032.7,0.847,0.963,0.85,185830.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,55-59,女,293105.1,0.5885,0.963,0.85,141205.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,60-64,男,258070.3,0.679,0.963,0.85,143434.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,60-64,女,307621.1,0.3848,0.963,0.85,96886.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2044,15-19,混合,200880.6,0.2,0.963,0.85,32886.2,高,乐观,男+女合计
2044,20-24,混合,255404.5,0.64,0.963,0.85,133799.3,高,乐观,男+女合计
2044,25-29,混合,346877.1,0.915,0.963,0.85,259801.7,高,乐观,男+女合计
2044,30-34,混合,393776.8,0.909,0.963,0.85,292994.3,高,乐观,男+女合计
2044,35-39,混合,397453.2,0.88,0.963,0.85,286295.1,高,乐观,男+女合计
2044,40-44,混合,424291.6,0.852,0.963,0.85,295902.9,高,乐观,男+女合计
2044,45-49,混合,491379.1,0.84,0.963,0.85,337863.5,高,乐观,男+女合计
2044,50-54,混合,545415.8,0.817,0.963,0.85,364749.7,高,乐观,男+女合计
2044,55-59,混合,561137.8,0.712,0.963,0.85,327035.3,高,乐观,男+女合计
2044,60-64,混合,565691.4,0.519,0.963,0.85,240321.2,高,乐观,男+女合计
2045,15-19,男,102147.9,0.22,0.963,0.85,18394.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,15-19,女,98720.9,0.1793,0.963,0.85,14489.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,20-24,男,121828.9,0.67,0.963,0.85,66814.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,20-24,女,117376.0,0.6089,0.963,0.85,58498.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,25-29,男,171561.3,0.955,0.963,0.85,134112.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,25-29,女,166048.1,0.8737,0.963,0.85,118748.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,30-34,男,201163.4,0.959,0.963,0.85,157911.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,30-34,女,194981.2,0.8574,0.963,0.85,136845.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,35-39,男,202643.5,0.94,0.963,0.85,155921.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,35-39,女,198951.6,0.8189,0.963,0.85,133357.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,40-44,男,207493.1,0.922,0.963,0.85,156595.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,40-44,女,208951.5,0.7825,0.963,0.85,133834.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,45-49,男,240856.8,0.93,0.963,0.85,183352.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,45-49,女,237245.8,0.7486,0.963,0.85,145382.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,50-54,男,269781.8,0.927,0.963,0.85,204709.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,50-54,女,274051.0,0.7087,0.963,0.85,158981.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,55-59,男,269788.9,0.8465,0.963,0.85,186937.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,55-59,女,290341.0,0.5861,0.963,0.85,139281.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,60-64,男,261144.1,0.6785,0.963,0.85,145035.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,60-64,女,306746.4,0.3823,0.963,0.85,95987.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2045,15-19,混合,200868.8,0.2,0.963,0.85,32884.2,高,乐观,男+女合计
2045,20-24,混合,239204.9,0.64,0.963,0.85,125312.7,高,乐观,男+女合计
2045,25-29,混合,337609.4,0.915,0.963,0.85,252860.4,高,乐观,男+女合计
2045,30-34,混合,396144.6,0.909,0.963,0.85,294756.1,高,乐观,男+女合计
2045,35-39,混合,401595.1,0.88,0.963,0.85,289278.6,高,乐观,男+女合计
2045,40-44,混合,416444.6,0.852,0.963,0.85,290430.4,高,乐观,男+女合计
2045,45-49,混合,478102.6,0.84,0.963,0.85,328734.7,高,乐观,男+女合计
2045,50-54,混合,543832.8,0.817,0.963,0.85,363691.1,高,乐观,男+女合计
2045,55-59,混合,560129.9,0.7115,0.963,0.85,326218.7,高,乐观,男+女合计
2045,60-64,混合,567890.5,0.5185,0.963,0.85,241023.0,高,乐观,男+女合计
2046,15-19,男,101631.5,0.22,0.963,0.85,18301.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,15-19,女,98597.7,0.1794,0.963,0.85,14477.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,20-24,男,113445.0,0.67,0.963,0.85,62216.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,20-24,女,109418.3,0.6089,0.963,0.85,54535.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,25-29,男,166492.5,0.955,0.963,0.85,130149.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,25-29,女,161423.1,0.8737,0.963,0.85,115450.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,30-34,男,201828.0,0.959,0.963,0.85,158432.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,30-34,女,195582.6,0.8574,0.963,0.85,137265.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,35-39,男,205306.8,0.94,0.963,0.85,157970.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,35-39,女,200186.5,0.8185,0.963,0.85,134115.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,40-44,男,202526.1,0.922,0.963,0.85,152847.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,40-44,女,205836.6,0.7831,0.963,0.85,131946.9,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,45-49,男,234589.6,0.93,0.963,0.85,178581.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,45-49,女,230025.2,0.7482,0.963,0.85,140879.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,50-54,男,270034.8,0.927,0.963,0.85,204901.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,50-54,女,272026.9,0.7078,0.963,0.85,157605.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,55-59,男,271539.7,0.846,0.963,0.85,188039.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,55-59,女,287559.6,0.5835,0.963,0.85,137350.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,60-64,男,264367.2,0.678,0.963,0.85,146717.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,60-64,女,306046.0,0.3798,0.963,0.85,95142.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2046,15-19,混合,200229.2,0.2,0.963,0.85,32779.5,高,乐观,男+女合计
2046,20-24,混合,222863.3,0.64,0.963,0.85,116751.9,高,乐观,男+女合计
2046,25-29,混合,327915.6,0.915,0.963,0.85,245600.0,高,乐观,男+女合计
2046,30-34,混合,397410.6,0.909,0.963,0.85,295698.2,高,乐观,男+女合计
2046,35-39,混合,405493.3,0.88,0.963,0.85,292086.5,高,乐观,男+女合计
2046,40-44,混合,408362.7,0.852,0.963,0.85,284794.0,高,乐观,男+女合计
2046,45-49,混合,464614.8,0.84,0.963,0.85,319460.8,高,乐观,男+女合计
2046,50-54,混合,542061.7,0.817,0.963,0.85,362506.7,高,乐观,男+女合计
2046,55-59,混合,559099.3,0.711,0.963,0.85,325389.6,高,乐观,男+女合计
2046,60-64,混合,570413.2,0.518,0.963,0.85,241860.3,高,乐观,男+女合计
2047,15-19,男,100461.2,0.22,0.963,0.85,18091.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,15-19,女,97436.4,0.1794,0.963,0.85,14306.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,20-24,男,113553.5,0.67,0.963,0.85,62276.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,20-24,女,109909.8,0.609,0.963,0.85,54790.2,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,25-29,男,158014.9,0.955,0.963,0.85,123522.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,25-29,女,153338.2,0.8738,0.963,0.85,109672.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,30-34,男,196987.0,0.959,0.963,0.85,154632.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,30-34,女,191201.7,0.8575,0.963,0.85,134203.7,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,35-39,男,207377.4,0.94,0.963,0.85,159563.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,35-39,女,202327.1,0.8185,0.963,0.85,135556.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,40-44,男,205057.2,0.922,0.963,0.85,154757.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,40-44,女,206929.7,0.7826,0.963,0.85,132564.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,45-49,男,229625.1,0.93,0.963,0.85,174802.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,45-49,女,226924.9,0.7489,0.963,0.85,139113.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,50-54,男,263842.3,0.927,0.963,0.85,200202.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,50-54,女,264905.2,0.7074,0.963,0.85,153400.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,55-59,男,271703.7,0.8455,0.963,0.85,188041.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,55-59,女,285442.4,0.582,0.963,0.85,135983.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,60-64,男,265787.3,0.6775,0.963,0.85,147397.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,60-64,女,302982.5,0.3771,0.963,0.85,93533.6,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2047,15-19,混合,197897.6,0.2,0.963,0.85,32397.9,高,乐观,男+女合计
2047,20-24,混合,223463.3,0.64,0.963,0.85,117066.2,高,乐观,男+女合计
2047,25-29,混合,311353.1,0.915,0.963,0.85,233195.2,高,乐观,男+女合计
2047,30-34,混合,388188.7,0.909,0.963,0.85,288836.4,高,乐观,男+女合计
2047,35-39,混合,409704.5,0.88,0.963,0.85,295119.9,高,乐观,男+女合计
2047,40-44,混合,411986.9,0.852,0.963,0.85,287321.6,高,乐观,男+女合计
2047,45-49,混合,456550.0,0.84,0.963,0.85,313915.6,高,乐观,男+女合计
2047,50-54,混合,528747.5,0.817,0.963,0.85,353602.7,高,乐观,男+女合计
2047,55-59,混合,557146.1,0.7105,0.963,0.85,324024.9,高,乐观,男+女合计
2047,60-64,混合,568769.8,0.5175,0.963,0.85,240930.6,高,乐观,男+女合计
2048,15-19,男,99457.5,0.22,0.963,0.85,17910.4,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,15-19,女,96434.3,0.1794,0.963,0.85,14159.0,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,20-24,男,113431.9,0.67,0.963,0.85,62209.3,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,20-24,女,110168.2,0.6091,0.963,0.85,54928.5,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,25-29,男,149434.4,0.955,0.963,0.85,116815.1,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
2048,25-29,女,145146.1,0.8738,0.963,0.85,103817.8,高,乐观,Pop×LFPR×就业率×覆盖率；LFPR分性别由表230-28001合计+性别差还原
